author,title,year,book_order,avg_rating,num_ratings,prev_year,years_since_last
alison weir,Six Wives of Henry VIII,1993,2,3.7777777777777777,9,1992,1
alison weir,The Princes in the Tower,1994,3,1.1428571428571428,7,1993,1
alison weir,The Princes in the Tower,1995,4,0.3,10,1994,1
alison weir,The Wars of the Roses,1995,5,0,1,1995,0
alison weir,The Wars of the Roses,1996,6,4,2,1995,1
alison weir,The Children of Henry VIII,1996,7,3,3,1996,0
alison weir,The Children of Henry VIII,1997,8,2.857142857142857,7,1996,1
alison weir,Life of Elizabeth I,1998,9,7,1,1997,1
alison weir,The Life of Elizabeth I,1999,10,3.272727272727273,11,1998,1
alison weir,Six Wives of Henry VIII,2000,11,4.4,10,1999,1
alison weir,Eleanor of Aquitaine : A Life,2000,12,1.5,2,2000,0
alison weir,Eleanor of Aquitaine: A Life (Ballantine Reader's Circle),2001,13,4.611111111111111,18,2000,1
alison weir,Henry VIII : The King and His Court,2001,14,5.666666666666667,3,2001,0
alison weir,Henry VIII: The King and His Court (Ballantine Reader's Circle),2002,15,2,4,2001,1
alison weir,"Mary, Queen of Scots and the Murder of Lord Darnley",2003,16,2.25,4,2002,1
alison weir,"Mary, Queen of Scots, and the Murder of Lord Darnley",2004,17,0,1,2003,1
alistair maclean,Ice Station Zebra,1960,2,0,1,1957,3
alistair maclean,H.M.S. Ulysses,1960,3,0,1,1960,0
alistair maclean,The Guns of Navarone,1968,4,3.5,2,1960,8
alistair maclean,Dark Crusader,1969,5,0,1,1968,1
alistair maclean,Puppet on a chain,1969,6,0,1,1969,0
alistair maclean,Puppet on a Chain,1969,7,0,1,1969,0
alistair maclean,Caravan to Vaccares,1970,8,0,1,1969,1
alistair maclean,The Golden Rendezvous,1970,9,0,1,1970,0
alistair maclean,Bear Island,1971,10,0,1,1970,1
alistair maclean,The way to dusty death,1973,11,0,1,1971,2
alistair maclean,Breakheart Pass,1974,12,0,2,1973,1
alistair maclean,Circus,1975,13,0,1,1974,1
alistair maclean,The Golden Gate,1976,14,0,1,1975,1
alistair maclean,GOLDEN RENDEZVOUS,1976,15,0,1,1976,0
alistair maclean,Where Eagles Dare,1976,16,0,1,1976,0
alistair maclean,Goodbye California,1977,17,5,1,1976,1
alistair maclean,Seawitch,1977,18,0,1,1977,0
alistair maclean,Seawitch,1977,19,0,2,1977,0
alistair maclean,Circus,1977,20,0,5,1977,0
alistair maclean,Goodbye California,1978,21,3.3333333333333335,3,1977,1
alistair maclean,Seawitch,1978,22,0,1,1978,0
alistair maclean,Goodbye California,1979,23,0,1,1978,1
alistair maclean,Breakheart Pass,1980,24,3.5,2,1979,1
alistair maclean,SEAWITCH,1981,25,1,10,1980,1
alistair maclean,Circus,1981,26,1.3333333333333333,6,1981,0
alistair maclean,Golden Gate,1981,27,1.5,4,1981,0
alistair maclean,Golden Rendezvous,1981,28,0,1,1981,0
alistair maclean,South by Java Head,1981,29,0,2,1981,0
alistair maclean,The Black Shrike,1981,30,5,1,1981,0
alistair maclean,Athabasca,1982,31,0,5,1981,1
alistair maclean,Satan Bug,1983,32,0,3,1982,1
alistair maclean,When Eight Bells Toll,1983,33,0,1,1983,0
alistair maclean,River of Death,1983,34,0.8571428571428571,7,1983,0
alistair maclean,South by Java Head,1983,35,0,1,1983,0
alistair maclean,Floodgate,1984,36,0,2,1983,1
alistair maclean,Caravan to Vaccares,1984,37,0,2,1984,0
alistair maclean,San Andreas,1986,38,1.75,16,1984,2
alistair maclean,Caravan to Vaccares,1987,39,0,1,1986,1
alistair maclean,The Lonely Sea,1987,40,1.5,4,1987,0
alistair maclean,Bear Island,1988,41,0,4,1987,1
alistair maclean,Santorini,1988,42,2,10,1988,0
alistair maclean,Night Without End,1988,43,8,1,1988,0
alistair maclean,River of Death,1988,44,0,1,1988,0
alistair maclean,Where Eagles Dare,1988,45,6,1,1988,0
alistair maclean,Floodgate,1990,46,1,9,1988,2
alistair maclean,Athabasca,1990,47,0,2,1990,0
alistair maclean,The Golden Gate,1990,48,0,1,1990,0
alistair maclean,Ice Station Zebra,1990,49,8,1,1990,0
alistair maclean,Seawitch,1990,50,0,1,1990,0
alistair maclean,Night Without End (Oxford Bookworms S.),1992,51,5,1,1990,2
alistair maclean,Guns of Navarone,1994,52,1.4285714285714286,7,1992,2
alistair maclean,Die schwarze Hornisse.,1994,53,0,1,1994,0
alistair maclean,Alistair MacLean's Zeit der AttentÃ?Â¤ter.,1995,54,0,1,1994,1
alistair maclean,Floodgate,1995,55,8,1,1995,0
alistair maclean,Athabasca,1996,56,3,2,1995,1
alistair maclean,Codebreaker.,1998,57,0,1,1996,2
alistair maclean,Die MÃ?Â¤nner von Navarone.,1999,58,3.5,2,1998,1
alistair maclean,Die Erpressung / Golden Gate. Zwei Romane in einem Band.,2001,59,7,1,1999,2
alistair maclean,Hms Ulysses (Isis Nonfiction),2001,60,10,1,2001,0
alistair maclean,Where Eagles Dare (Adrenaline Classics Series),2002,61,0,3,2001,1
allan bloom,CLOSING OF THE AMERICAN MIND,1988,2,2.3333333333333335,21,1987,1
allan bloom,Giants and Dwarfs : Essays 1960-1990,1991,3,0,1,1988,3
allan bloom,LOVE AND FRIENDSHIP,1994,4,0,2,1991,3
allan topol,Dark Ambition,2003,2,1.625,8,2001,2
allan topol,Conspiracy,2004,3,3.75,4,2003,1
allan zullo,Haunted Animals: True Ghost Stories,1995,2,3.6666666666666665,3,1994,1
allan zullo,The Haunted Graveyard and Other True Ghost Stories,1996,3,0,2,1995,1
allan zullo,Haunted Campers: True Ghost Stories (True Ghost Stories),1996,4,0,7,1996,0
allan zullo,Haunted Schools: True Ghost Stories (True Ghost Stories),1996,5,8,2,1996,0
allan zullo,Mysteries Of The Unexplained,1996,6,0,1,1996,0
allan zullo,The president who pardoned a turkey and other wacky tales of American history,1996,7,5.666666666666667,3,1996,0
allan zullo,Sick Humor,1996,8,0,1,1996,0
allan zullo,Haunted Kids: True Ghost Stories (True Ghost Stories),1997,9,3.3333333333333335,3,1996,1
allan zullo,The Ten Creepiest Places in America,1997,10,0,5,1997,0
allan zullo,Haunted Athletes: True Ghost Stories (True Ghost Stories),1997,11,0,2,1997,0
allan zullo,Haunted Baby-Sitters: True Ghost Stories (True Ghost Stories),1997,12,0,3,1997,0
allan zullo,Haunted Teachers: True Ghost Stories,1997,13,0,5,1997,0
allan zullo,Could It Be True?,1998,14,3.6666666666666665,3,1997,1
allan zullo,When Bad Things Happen to Good Golfers: Pro Golf's Greatest Disasters,1998,15,0,1,1998,0
allan zullo,True Tales of Animal Heroes,1998,16,5.4,5,1998,0
allan zullo,Greatest Survivor Stories Never Told,2002,17,7,1,1998,4
allen morris jones,Last Year's River: A Novel,2002,2,3,3,2001,1
allen steele,Rude Astronauts: Real and Imagined Stories,1995,2,2.3333333333333335,3,1991,4
allen steele,The Tranquillity Alternative,1997,3,0,3,1995,2
allen steele,A King of Infinite Space: A Novel,1997,4,5,1,1997,0
allen steele,"All American Alien Boy: The United States As Science Fiction, Science Fiction As a Journey; A Collection",1997,5,0,1,1997,0
allen steele,"Clarke County, Space",2000,6,1.3333333333333333,6,1997,3
allen steele,Orbital Decay,2000,7,0,7,2000,0
allen steele,Labyrinth of Night: A Novel of Mars,2001,8,1.4444444444444444,9,2000,1
allen steele,Chronospace,2002,9,5.333333333333333,3,2001,1
allen steele,Coyote,2003,10,0,2,2002,1
allen wier,Blanco,1989,2,0,1,1989,0
alphonso pinkney,Black Americans (5th Edition),1999,2,0,1,1986,13
alston chase,In a Dark Wood: The Fight over Forests&amp;the Myths of Nature,2001,2,0,1,1995,6
alvin schwartz,Witcracks: Jokes and Jests from American Folklore,1977,2,0,3,1975,2
alvin schwartz,"Ten copycats in a boat, and other riddles (An I can read book)",1980,3,0,1,1977,3
alvin schwartz,Scary Stories to Tell in the Dark: Collected from American Folklore,1981,4,0,1,1980,1
alvin schwartz,Scary Stories to Tell in the Dark: Collected from American Folklore,1981,5,5,3,1981,0
alvin schwartz,"There is a carrot in my ear, and other noodle tales (An I can read book)",1982,6,0,1,1981,1
alvin schwartz,Scary Stories Treasury: Omnibus,1985,7,4,2,1982,3
alvin schwartz,"In a Dark, Dark Room and Other Scary Stories",1985,8,2.875,8,1985,0
alvin schwartz,There Is a Carrot in My Ear and Other Noodle Tales,1986,9,1.2,5,1985,1
alvin schwartz,More Scary Stories To Tell In The Dark,1986,10,3.5238095238095237,21,1986,0
alvin schwartz,Scary Stories to Tell in the Dark : Collected from American Folklore (Scary Stories),1986,11,3.4285714285714284,21,1986,0
alvin schwartz,"Telling Fortunes: Love Magic, Dream Signs, and Other Ways to Learn the Future",1987,12,6,1,1986,1
alvin schwartz,Fat Man in a Fur Coat and Other Bear Stories,1987,13,0,1,1987,0
alvin schwartz,Ghosts! Ghostly Tales from Folklore,1991,14,0,1,1987,4
alvin schwartz,Scary Stories 3 : More Tales to Chill Your Bones (Scary Stories),1991,15,4,2,1991,0
alvin schwartz,Scary Stories 3 : More Tales to Chill Your Bones (Scary Stories),1991,16,2.0555555555555554,18,1991,0
alvin schwartz,And the Green Grass Grew All Around: Folk Poetry from Everyone,1992,17,1,1,1991,1
alvin schwartz,"Cross Your Fingers, Spit in Your Hat: Superstitions and Other Beliefs",1993,18,0,2,1992,1
alvin schwartz,"Ghosts!:  Ghostly Tales from Folklore  (An I Can Read Book, Level 2)",1993,19,0,2,1993,0
alvin schwartz,Ghosts! Ghostly Tales from Folklore,1993,20,0,1,1993,0
alyce faye cleese,How to Manage Your Mother: Ten Steps to a Better Relationship,2000,2,2,1,2000,0
ama ata aidoo,Our Sister Killjoy (African Classics),1997,2,1,1,1993,4
amanda christie,"Eine himmlische Familie, Matt, der Herzensbrecher",2000,2,9,1,2000,0
amanda christie,Mr. Nice Guy (7th Heaven),2000,3,3.5,2,2000,0
amanda quick,Surrender,1990,2,2.857142857142857,28,1990,0
amanda quick,Scandal,1991,3,4.473684210526316,19,1990,1
amanda quick,Rendezvous,1991,4,4.130434782608695,23,1991,0
amanda quick,Reckless,1992,5,4.482758620689655,29,1991,1
amanda quick,Ravished,1992,6,4.1,20,1992,0
amanda quick,Dangerous,1993,7,2.36,25,1992,1
amanda quick,Deception,1993,8,0,1,1993,0
amanda quick,Desire,1994,9,4.5,20,1993,1
amanda quick,Deception,1994,10,2.2058823529411766,34,1994,0
amanda quick,Mistress,1994,11,7,2,1994,0
amanda quick,Mistress,1995,12,2.272727272727273,33,1994,1
amanda quick,Mystique,1995,13,3.3333333333333335,6,1995,0
amanda quick,Mystique,1995,14,7,1,1995,0
amanda quick,Mystique,1996,15,1.619047619047619,21,1995,1
amanda quick,Mischief,1996,16,6,3,1996,0
amanda quick,Affair,1997,17,2.25,4,1996,1
amanda quick,Mischief,1997,18,2.9583333333333335,24,1997,0
amanda quick,With This Ring,1998,19,1.75,4,1997,1
amanda quick,Affair,1998,20,2.962962962962963,27,1998,0
amanda quick,With This Ring,1999,21,1.696969696969697,33,1998,1
amanda quick,I Thee Wed,1999,22,3.2,5,1999,0
amanda quick,I Thee Wed,2000,23,4.217391304347826,23,1999,1
amanda quick,Wicked Widow,2000,24,3.4,5,2000,0
amanda quick,Mischief,2000,25,9,1,2000,0
amanda quick,Wicked Widow,2001,26,2.259259259259259,27,2000,1
amanda quick,Slightly Shady,2001,27,3.6363636363636362,11,2001,0
amanda quick,Slightly Shady,2002,28,1.65,40,2001,1
amanda quick,Don't Look Back,2002,29,4.5,2,2002,0
amanda quick,Late for the Wedding,2003,30,3.111111111111111,9,2002,1
amanda quick,Un Pasado Sombrio,2003,31,8,1,2003,0
amanda quick,Don't Look Back,2003,32,1.911764705882353,34,2003,0
amanda quick,The Paid Companion,2004,33,5,5,2003,1
american bible society staff,Holy Bible With Deuterocanonicals/Apocrypha: Contemporary English Version,2000,2,10,1,1999,1
american kennel club,American Kennel Club Dog Care and Training,1991,2,6,2,1985,6
american sport education program,Coaching Youth Softball,1996,2,0,2,1995,1
amii lorin,Candleglow,1984,2,4.5,2,1982,2
amii lorin,Night Striker (Candlelight Ecstasy Supreme),1985,3,0,1,1984,1
amii lorin,"Morning Rose, Evening Savage",1994,4,0,2,1985,9
amram ducovny,Coney: A Novel,2001,2,6,1,2000,1
amy dean,Once upon a Time: Stories of Hope from Adult Children,1988,2,9,1,1986,2
amy dean,Lifegoals: Setting &amp; Achieving Goals to Chart the Course of Your Life/123,1991,3,0,1,1988,3
amy dean,Night Light (Hazelden Meditation Series),1996,4,4.333333333333333,3,1991,5
amy dean,Daybreak: 52 Things Nature Teaches Us : Lessons for Seeking the Natural Element in Everyday Life,1996,5,9,1,1996,0
amy ehrlich,Bunnies at Christmastime,1989,2,8,1,1982,7
amy ehrlich,Bunnies and Their Grandma (Pied Piper Book),1989,3,0,1,1989,0
amy ehrlich,Bunnies on Their Own (Pied Piper Paperbacks),1992,4,9,1,1989,3
amy ehrlich,"Parents in the Pigpen, Pigs in the Tub",1993,5,9,1,1992,1
amy ehrlich,When I Was Your Age: Original Stories About Growing Up (When I Was Your Age),1996,6,2.3333333333333335,3,1993,3
amy ehrlich,Joyride,2001,7,7,1,1996,5
amy keating rogers,"Powerpuff Professor (Powerpuff Girls Chapter Book, 1)",2000,2,2.5,2,2000,0
amy macdonald,No More Nice,1996,2,4,2,1993,3
amy macdonald,Little Beaver and the Echo,1998,3,6,1,1996,2
amy macdonald,No More Nice,1998,4,0,1,1998,0
amy macdonald,Little Beaver and the Echo,1999,5,4.5,2,1998,1
amy myers,Murder in Pug's Parlour,1992,2,0,1,1992,0
amy myers,Murder at Plum's,1993,3,7,1,1992,1
amy myers,Murder Makes an Entree: A Victorian Whodunit,1996,4,4,1,1993,3
amy myers,Murder At Plums,1999,5,0,3,1996,3
amy myers,Tom Dickens und die Geliebte des Malers.,2001,6,0,2,1999,2
amy tan,The Joy Luck Club (Vintage Contemporaries),1991,2,2,23,1989,2
amy tan,The Kitchen God's Wife,1991,3,4.212121212121212,33,1991,0
amy tan,The Joy Luck Club,1991,4,2.35,20,1991,0
amy tan,The Kitchen God's Wife,1991,5,0,1,1991,0
amy tan,The Kitchen God's Wife (Thorndike Large Print Basic Series),1992,6,0,1,1991,1
amy tan,The Kitchen God's Wife,1992,7,2.6666666666666665,3,1992,0
amy tan,The Kitchen God's Wife,1992,8,2.8754578754578755,273,1992,0
amy tan,The Moon Lady,1992,9,10,1,1992,0
amy tan,TÃ?Â¶chter des Himmels. Roman.,1992,10,3.066666666666667,15,1992,0
amy tan,Kitchen God's Wife (Thorndike Paperback Bestsellers),1992,11,4,2,1992,0
amy tan,The Kitchen God's Wife (Vintage Contemporaries),1993,12,4.923076923076923,13,1992,1
amy tan,Die Frau des Feuergottes. Roman.,1993,13,3.1666666666666665,6,1993,0
amy tan,The Joy Luck Club,1994,14,3.6875,16,1993,1
amy tan,The Joy Luck Club,1994,15,3.0635838150289016,519,1994,0
amy tan,The Chinese Siamese Cat,1994,16,10,1,1994,0
amy tan,The Hundred Secret Senses,1995,17,2.891566265060241,83,1994,1
amy tan,The Hundred Secret Senses,1995,18,0,2,1995,0
amy tan,Hundred Secret Senses Limited Ed.,1995,19,0,4,1995,0
amy tan,The Moon Lady (Aladdin Picture Books),1995,20,10,2,1995,0
amy tan,El Club De LA Buena Estrella,1995,21,6.5,2,1995,0
amy tan,Kitchen Gods Wife (Cliffs Notes),1996,22,0,1,1995,1
amy tan,The Hundred Secret Senses,1996,23,8,2,1996,0
amy tan,The Hundred Secret Senses,1996,24,2.8991228070175437,228,1996,0
amy tan,The Hundred Secret Senses,1998,25,1.7222222222222223,18,1996,2
amy tan,Die hundert verborgenen Sinne.,1998,26,1.6,5,1998,0
amy tan,The Best American Short Stories 1999,1999,27,2.6666666666666665,3,1998,1
amy tan,"The Best American Short Stories 1999 (Best American Short Stories, 1999)",1999,28,4,14,1999,0
amy tan,The Hundred Secret Senses,2000,29,0,2,1999,1
amy tan,The Bonesetter's Daughter,2001,30,3.5,2,2000,1
amy tan,"Sagwa, The Chinese Siamese Cat",2001,31,10,1,2001,0
amy tan,The Bonesetter's Daughter,2001,32,3.358974358974359,117,2001,0
amy tan,The Bonesetter's Daughter,2001,33,1.3333333333333333,6,2001,0
amy tan,LA Hija Del Curandero,2001,34,2.6666666666666665,3,2001,0
amy tan,Bonesetter's Daughter,2001,35,1.5555555555555556,9,2001,0
amy tan,The Hundred Secret Senses,2001,36,3,1,2001,0
amy tan,LA Esposa Del Dios Del Fuego,2001,37,7,1,2001,0
amy tan,The Bonesetter's Daughter,2001,38,4.5,2,2001,0
amy tan,El Club de La Buena Estrella,2001,39,8,1,2001,0
amy tan,LA Hija Del Curandero,2002,40,1.1428571428571428,7,2001,1
amy tan,Los Cien Sentidos Secretos,2002,41,7,1,2002,0
amy tan,The Kitchen God's Wife,2002,42,0,1,2002,0
amy tan,El Club De La Buena Estrella,2002,43,7.5,2,2002,0
amy tan,La Esposa Del Dios Del Fuego,2002,44,6,1,2002,0
amy tan,"Club de la buena estrella (Debolsillo, 338/1)",2002,45,5.5,4,2002,0
amy tan,Il Circolo Della Fortuna E Della Felicita,2002,46,0.7142857142857143,7,2002,0
amy tan,Hija del curandero,2002,47,3,2,2002,0
amy tan,The Bonesetter's Daughter,2002,48,3.443579766536965,257,2002,0
amy tan,The Opposite of Fate: A Book of Musings,2003,49,3.4166666666666665,12,2002,1
amy tan,The Bonesetter's Daughter (Ballantine Reader's Circle),2003,50,3.1,20,2003,0
anatoly shcharansky,Fear No Evil: The Classic Memoir of One Man's Triumph over a Police State,1998,2,0,1,1990,8
andre aciman,Out of Egypt: A Memoir,1996,2,0,2,1994,2
andre aciman,Out of Egypt,1997,3,0,1,1996,1
andre aciman,False Papers,2000,4,0,1,1997,3
andre iii dubus,The Cage Keeper : And Other Stories (Vintage Contemporaries (Paperback)),2001,2,0,2,1994,7
andre iii dubus,The House of Sand and Fog (Vintage Contemporaries (Paperback)),2003,3,3.0833333333333335,24,2001,2
andrea chesman,The Vegetarian Grill: 200 Recipes for Inspired Flame-Kissed Meals,1998,2,7,1,1985,13
andrea chesman,"366 Delicious Ways to Cook Rice, Beans, and Grains",1998,3,7,2,1998,0
andrea chesman,Salad Suppers,1999,4,5,1,1998,1
andrea urton,"Mind Boggles: Puzzles, Riddles, and Tricks to Blow Your Mind!",1994,2,0,2,1993,1
andrea van steenhouse,A Woman's Guide to a Simpler Life,1997,2,4.666666666666667,3,1996,1
andreas,El conocimiento secreto de Jesucristo,2004,2,0,2,2003,1
andrei makine,Dreams Of My Russian Summers: A Novel,1998,2,1.72,25,1997,1
andrei makine,Once Upon the River Love,1998,3,9,1,1998,0
andrei makine,"Diana-TaschenbÃ?Â¼cher, Nr.16, Das franzÃ?Â¶sische Testament",1999,4,1.75,4,1998,1
andrei makine,Le Testament Francais,1999,5,0,2,1999,0
andrei makine,The Crime of Olga Arbyelina,1999,6,7,1,1999,0
andrei makine,Confessions of a Fallen Standard-Bearer,2001,7,0,1,1999,2
andrei makine,The Crime of Olga Arbyrlina,2001,8,0,1,2001,0
andrei makine,Die Liebe am FluÃ?Â? Amur. Sonderausgabe.,2001,9,0,2,2001,0
andrei makine,El Testamento Frances,2002,10,6,1,2001,1
andrei makine,LA Musica De Una Vida,2002,11,8,1,2002,0
andrei makine,The Music of a Life : A Novel,2002,12,4.5,2,2002,0
andrew crumey,"Music, in a Foreign Language",1997,2,0,1,1996,1
andrew crumey,D'Alembert's Principle : A Novel In Three Panels,1998,3,6,1,1997,1
andrew crumey,Mr. Mee,2001,4,2.6666666666666665,3,1998,3
andrew crumey,Mr. Mee : A Novel,2002,5,4.75,4,2001,1
andrew davenport,Teletubbies Coloring Activity Book: Come and Play,1998,2,5,1,1998,0
andrew davenport,It's Tubby Bedtime (Teletubbies),1999,3,0.7142857142857143,7,1998,1
andrew davenport,This Little Teletubby,1999,4,0,2,1999,0
andrew davenport,Dancing With the Skirt (Teletubbies),1999,5,0,2,1999,0
andrew davenport,"Merry Christmas, Teletubbies! (Teletubbies)",1999,6,0,1,1999,0
andrew gibson,"Jemima, Grandma and the Great Lost Zone",1992,2,0,1,1991,1
andrew gibson,Chegwith Skillet Escapes,1996,3,1.5,2,1992,4
andrew gurr,William Shakespeare: The Extraordinary Life of the Most Successful Writer of All Time,1996,2,8,1,1989,7
andrew gurr,A Little Piece of England,2001,3,0,1,1996,5
andrew h. vachss,Blue Belle,1988,2,0,2,1987,1
andrew h. vachss,Strega,1988,3,1.8,5,1988,0
andrew h. vachss,Blossom,1990,4,5.5,2,1988,2
andrew h. vachss,Hard Candy,1990,5,3,3,1990,0
andrew h. vachss,Blossom,1991,6,2,4,1990,1
andrew h. vachss,Sacrifice,1991,7,3.3333333333333335,3,1991,0
andrew h. vachss,Sacrifice,1992,8,2.8181818181818183,11,1991,1
andrew h. vachss,Shella,1993,9,2.8333333333333335,6,1992,1
andrew h. vachss,Another Chance to Get It Right,1993,10,10,2,1993,0
andrew h. vachss,Born Bad: Stories (Vintage Crime/Black Lizard),1994,11,0,5,1993,1
andrew h. vachss,Down in the Zero,1994,12,9,1,1994,0
andrew h. vachss,Batman: The Ultimate Evil,1995,13,1.5,6,1994,1
andrew h. vachss,Blue Belle,1995,14,7,1,1995,0
andrew h. vachss,Footsteps of the Hawk,1995,15,0,1,1995,0
andrew h. vachss,Down in the Zero (Vintage Crime/Black Lizard),1995,16,0,3,1995,0
andrew h. vachss,False Allegations,1996,17,0,1,1995,1
andrew h. vachss,Footsteps of the Hawk,1996,18,2.6666666666666665,3,1996,0
andrew h. vachss,Batman: The Ultimate Evil,1996,19,3,2,1996,0
andrew h. vachss,Sacrifice,1996,20,7,1,1996,0
andrew h. vachss,Blossom (Vintage Crime/Black Lizard),1996,21,0,2,1996,0
andrew h. vachss,False Allegations (Vintage Crime/Black Lizard),1997,22,5.6,5,1996,1
andrew h. vachss,Flood (Vintage Crime/Black Lizard),1998,23,10,1,1997,1
andrew h. vachss,Safe House,1998,24,6,1,1998,0
andrew h. vachss,Safe House (Vintage Crime/Black Lizard),1999,25,8.5,2,1998,1
